stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
36.107638,,OLDI40NN,-86.922243,,,,STATE HWY 251 & ROCKY LN,OLD HICKORY BLVD & I-40 NB,0,OLDI40NN,
36.104123,,HARPOSSN,-86.869403,,,,HARDING & LEAKE AVE,HARDING PIKE & POST RD SB,0,HARPOSSN,
36.185434,,LEBSTOWM,-86.636695,,,,LEBANON & DOWNEYMEADE,LEBANON PIKE & STONES RIVER RD WB,0,LEBSTOWM,
36.261326,1,GALMAPSN,-86.712671,,,,,GALLATIN PIKE S & MAPLE ST SB,0,GALMAPSN,
36.159688,1,8ABRONM,-86.782557,,,,,8TH AVE S & BROADWAY AVE NB,0,8ABRONM,
36.111093,,THOSEAEF,-86.74961,,,,,THOMPSON LN & SEABOARD DR EB,0,THOSEAEF,
36.143534,,EDG17AWN,-86.79422,,,,EDGEHILL AV & 17TH AV S,EDGEHILL AVE & 17TH AVE S WB,0,EDG17AWN,
36.186852,1,3ACOFNN,-86.793303,,,,3RD AV N & COFFEE ST,3RD AVE N & COFFEE ST NB,0,3ACOFNN,
36.187214,0,LEBCENEF,-86.630501,,,,,LEBANON PIKE & CENTRAL PK EB,0,LEBCENEF,
36.18413,0,COUPANEN,-86.843152,,,,,COUNTY HOSPITAL RD & PANORAMA DR,0,COUPANEN,
36.187716,0,COUPANEM,-86.839444,,,,COUNTY HOSPITAL & HYDES FERRY DR,COUNTY HOSPITAL RD & PANORAMA DR EB,0,COUPANEM,
36.175064,0,MON9AWM,-86.793425,,,,MONROE ST & 8TH AVE N,MONROE ST & 9TH AVE N WB,0,MON9AWM,
36.181248,0,BORHOSP,-86.847705,,,,1016 CAMILLA CALDWELL LN,METRO BORDEAUX HOSPITAL,0,BORHOSP,
36.148937,0,ELMAPPSF,-86.703446,,,,,ELM HILL PIKE & APPLETON DR SB,0,ELMAPPSF,
36.181151,0,EDTBUCSN,-86.824348,,,,1809 ED TEMPLE BLVD & BUCHANAN ST,ED TEMPLE BLVD & BUCHANAN ST SB,0,EDTBUCSN,
36.143454,,EDG17AEN,-86.794478,,,,EDGEHILL AV & 17TH AV S,EDGEHILL AVE & 17TH AVE S EB,0,EDG17AEN,
36.104936,0,MURREEWN,-86.669667,,,,MURFREESBORO & DONELSON,MURFREESBORO PIKE & REEDWOOD DR,0,MURREEWN,
36.159745,0,11ACHUNF,-86.788521,,,,325 11TH AVE & CHURCH ST,11TH AVE & CHURCH ST NB,0,11ACHUNF,
36.1518,,FAILEWN,-86.757849,,,,,FAIN ST & LEWIS ST WB,0,FAILEWN,
36.181242,,MERBERSN,-86.768992,,,,,MERIDIAN ST & BERRY ST SB,0,MERBERSN,
36.26412,,DELSTRSN,-86.704469,,,,,DELAWARE AVE & SR 45 SB,0,DELSTRSN,
36.080416,0,H70HILWN,-86.901647,,,,6805 USHY 70S,HWY 70 & HILLMEAD APTS WB,0,H70HILWN,
36.185483,,CAS12AEN,-86.808334,,,,,CASS ST & 12TH AVE N EB,0,CAS12AEN,
36.242007,1,BRIMASNN,-86.780511,,,,,BRICK CHURCH PIKE & MASONWOOD DR NB,0,BRIMASNN,
36.182347,,MERGRANN,-86.768677,,,,,MERIDIAN ST & GRACE ST NB,0,MERGRANN,
36.180115,0,BUC14AEN,-86.807214,,,,BUCHANAN & 14 AVE,BUCHANAN ST & 14TH AVE N EB,0,BUC14AEN,
36.177971,,DBT17ASM,-86.810256,,,,,DR D.B. TODD JR BLVD & 17TH AVE SB,0,DBT17ASM,
36.170808,0,5SRUSNN,-86.763991,,,,507 RUSSELL ST & 5TH ST S,S 5TH ST & RUSSELL ST NB,0,5SRUSNN,
36.143989,,EDGMAGEN,-86.799031,,,,,EDGEHILL AVE & MAGNOLIA CIR,0,EDGMAGEN,
36.161491,,1AVSHESN,-86.77392,,,,1ST AVE S & #13 ALY,1ST AVE & SHELBY PED BRIDGE SB,0,1AVSHESN,
36.08259,1,HARTAMWF,-86.711049,,,,,HARDING PL & TAMPA DR WB,0,HARTAMWF,
36.262534,0,OLD3AVEN,-86.707648,,,,235 OLD HICKORY BLVD E & 3RD AVE,OLD HICKORY BLVD & 3RD AVE EB,0,OLD3AVEN,
36.158142,,DRDCHASN,-86.800279,,,,DR D B TODD JR BV & CHARLOTTE AV,DR DB TODD JR BLVD & CHARLOTTE AVE SB,0,DRDCHASN,
36.183033,1,3AGARSF,-86.789923,,,,3RD AV N & GARFIELD ST,3RD AVE N & GARFIELD ST SB,0,3AGARSF,
36.156648,,HERLEAWN,-86.76851,,,,,HERMITAGE AVE & LEA AVE WB,0,HERLEAWN,
36.175944,,COC14AWN,-86.804242,,,,COCKRILL ST & 14TH N,COCKRILL ST & 14TH AVE N,0,COC14AWN,
36.194509,0,JOHASHWF,-86.836841,,,,3474 JOHN MALLETTE DR & ASHTON AVE,JOHN MALLETTE DR & ASHTON AVE WB,0,JOHASHWF,
36.218496,,COMOLDWN,-86.793696,,,,,COMBS DR & OLD MATTHEWS RD WB,0,COMOLDWN,
36.149113,0,ELMNELWN,-86.667591,,,,ELM HILL PK & NELSON PL,ELM HILL PIKE & NELSON PL WB,0,ELMNELWN,
36.238116,,OAKSTASN,-86.766147,,,,,OAKVIEW DR & STARLIGHT DR SB,0,OAKSTASN,
36.071618,0,NOLCOTNM,-86.723594,,,,,NOLENSVILLE PK & COTTON LN,0,NOLCOTNM,
36.148839,1,MXOWHARF,-86.76271,,,,,WHARF STATION OUTBOUND,0,MXOWHARF,
36.206463,,JONJONSN,-86.758067,,,,JONES AV & JONE CIR,JONES AVE & JONES CIR SB,0,JONJONSN,
36.231649,,GWYEWIN,-86.792356,,,,,GWYNNWOOD DR & EWING DR NB,0,GWYEWIN,
36.120733,0,HILSHASN,-86.808043,,,,,HILLSBORO PIKE & SHARONDALE DR SB,0,HILSHASN,
36.193116,,LEBJACSN,-86.623786,,,,LEBANON & JACKSONIAN/JUAREZ,LEBANON PIKE & JACKSONIAN DR SB,0,LEBJACSN,
36.143915,0,EDG19AWN,-86.797502,,,,1886 EDGEHILL AVE & 19TH AVE,EDGEHILL AVE & 19TH AVE S WB,0,EDG19AWN,
36.170035,,JEF17TWN,-86.804589,,,,JEFFERSON ST & 17TH AV N,JEFFERSON ST & 17TH AVE N WB,0,JEF17TWN,
36.178783,,MERLISEN,-86.77052,,,,MERIDIAN & SPRING,MERIDIAN ST & LISCHEY PL EB,0,MERLISEN,
36.194013,,CLICLANM,-86.827487,,,,CLIFF DR & CLARKSVILLE PK,CLIFF DR & CLARKSVILLE PIKE NB,0,CLICLANM,
36.135578,0,21AACKNN,-86.800924,,,,21ST AV S & ACKLEN AV,21ST AVE S & ACKLEN AVE NB,0,21AACKNN,
36.187195,0,DICCLENN,-86.773301,,,,890 DICKERSON PIKE & CLEVELAND ST,N DICKERSON PIKE & CLEVELAND ST NB,0,DICCLENN,
36.170153,,19SSHESN,-86.737493,,,,,S 19TH ST & SHELBY AVE EB,0,19SSHESN,
36.166186,0,ALBDBTWF,-86.806237,,,,JACKSON & D B TODD,ALBION ST & DR D B TODD JR BLVD WB,0,ALBDBTWF,
36.21387,,CRECRWSN,-86.845942,,,,,CREEKWOOD & CREEKWAY CT SB,0,CRECRWSN,
36.194535,0,JOHASHEN,-86.837139,,,,,JOHN MALLETTE DR & ASHTON AVE EB,0,JOHASHEN,
36.262972,0,DICWESSF,-86.757457,,,,3790 DICKERSON PIKE & WESTCHESTER DR,DICKERSON PIKE & WESTCHESTER DR SB,0,DICWESSF,
36.128846,0,FRABRANF,-86.777885,,,,8TH AVE S & BRADFORD AVE,FRANKLIN PIKE & BRADFORD AVE NB,0,FRABRANF,
36.157678,0,BRO10AEN,-86.78468,,,,937,BROADWAY & 10TH AVE EB,0,BRO10AEN,
36.129538,,HARVINEN,-86.839827,,,,HARDING PK & VINE CT,HARDING PIKE & VINE CT EB,0,HARVINEN,
36.151258,,BRO19AWN,-86.796363,,,,BROADWAY & 19 AVE,BROADWAY AVE & 19TH AVE S WB,0,BRO19AWN,
36.235746,,BRIRICNN,-86.781093,,,,BRICK CHURCH PK & RICHMOND HILL DR,BRICK CHURCH PIKE & RICHMOND HILL D,0,BRIRICNN,
36.192883,1,GXIDOUGN,-86.744396,,,,1302 GALLATIN AVE & DOUGLAS AVE,DOUGLAS STATION INBOUND,0,GXIDOUGN,
36.18893,,WHIDICSN,-86.773288,,,,WHITES CREEK PK & DICKERSON PK,WHITES CREEK PIKE & DICKERSON PK SB,0,WHIDICSN,
36.152174,,21ACHUSF,-86.802546,,,,21ST AV N & CHURCH ST,21ST AVE N & CHURCH ST SB,0,21ACHUSF,
36.238619,,GXOWALTF,-86.723813,,,,1501 GALLATIN PIKE & WALTON LANE,WALTON STATION OUTBOUND,0,GXOWALTF,
36.166079,0,ALBDBTEM,-86.806394,,,,ALBION ST & 18TH AVE N,ALBION ST & DR DB TODD BLVD EB,0,ALBDBTEM,
36.169721,,LEBPARWM,-86.677448,,,,LEBANON & MCGAVOCK,LEBANON PIKE & PARK DR WB,0,LEBPARWM,
36.126558,0,FRACRANF,-86.777093,,,,,FRANKLIN PIKE & CRAIGHEAD ST NB,0,FRACRANF,
36.011107,,MURFERWF,-86.54452,,,,,MURFREESBORO PIKE & FERGUS RD WB,0,MURFERWF,
36.068691,0,NOLHAYNF,-86.719428,,,,4677 NOLENSVILLE PIKE,NOLENSVILLE PK & HAYWOOD LN,0,NOLHAYNF,
36.218154,,BUEWHASN,-86.820468,,,,,BUENA VISTA PIKE & W. HAMILTON AVE,0,BUEWHASN,
36.193722,,LISDOUSN,-86.76329,,,,,LISCHEY AVE & DOUGLAS AVE SB,0,LISDOUSN,
36.21818,0,WHIMOONN,-86.803446,,,,WHITES CREEK PK & MOORMANS ANN RD,WHITES CREEK PIKE & MOORMANS ARM RD,0,WHIMOONN,
36.219615,,ROWBONWN,-86.815155,,,,,ROWAN DR & BONTEMPS DR WB,0,ROWBONWN,
36.160248,,40APRENN,-86.835421,,,,,40TH AVE & PRESTON TAYLOR PL NB,0,40APRENN,
36.152476,1,CXOSYLPA,-86.836853,,,,4180 CHARLOTTE AVE & 42ND AVE,42ND AVE/SYLVAN PARK STATION OUTBOUND,0,CXOSYLPA,
36.190425,0,FREVANSM,-86.797514,,,,180 FRENCH LANDING DR,FRENCH LANDING DR & VANTAGE WAY SB,0,FREVANSM,
36.151853,,APPMASWM,-86.70691,,,,,APPLETON DR & MASSMAN DR WB,0,APPMASWM,
36.214483,,LEBSHUEN,-86.604711,,,,LEBANON PK & SHUTE LN,LEBANON PIKE & SHUTE LN EB,0,LEBSHUEN,
36.223889,0,DICSUNNF,-86.760818,,,,2958 DICKERSON PIKE & SUNSET DR,DICKERSON PIKE & SUNSET CR NB,0,DICSUNNF,
36.16642,1,MCC4_13,-86.781199,,,MTAMCC,UNNAMED & 4TH AVE N,CENTRAL 4TH AVE - BAY 13,0,MCC4_13,
36.166456,1,MCC4_14,-86.781222,,,MTAMCC,UNNAMED & 4TH AVE N,CENTRAL 4TH AVE - BAY 14,0,MCC4_14,
36.166322,1,MCC4_15,-86.781446,,,MTAMCC,UNNAMED & 4TH AVE N,CENTRAL 4TH AVE - BAY 15,0,MCC4_15,
36.166233,1,MCC4_18,-86.781827,,,MTAMCC,MUSIC CITY CENTRAL 4TH CIR & MUSIC CITY CENTRAL 5TH CIR,CENTRAL 4TH AVE - BAY 18,0,MCC4_18,
36.166581,1,MCC4_19,-86.781917,,,MTAMCC,UNNAMED & 4TH AVE N,CENTRAL 4TH AVE - BAY 19,0,MCC4_19,
36.223139,,DICSUNNN,-86.761061,,,,,DICKERSON PIKE & SUNSET DR NB,0,DICSUNNN,
36.150256,,ELMACOEN,-86.70008,,,,,ELM HILL PIKE & ACORN DR EB,0,ELMACOEN,
36.129868,,HARVINWN,-86.839437,,,,HARDING PK & VINE CT,HARDING PIKE & VINE CT WB,0,HARVINWN,
36.209909,0,CLAFAISF,-86.839283,,,,,CLARKSVILLE PIKE & FAIRVIEW DR SB,0,CLAFAISF,
36.128913,,8ABRASN,-86.778188,,,,8TH AVENUE & BRADFORD,8TH AVE S & BRADFORD AVE SB,0,8ABRASN,
36.150919,0,BRO19AEN,-86.796509,,,,BROADWAY & 19TH AV S,BROADWAY AVE & 19TH AVE S EB,0,BRO19AEN,
36.293418,0,GALALTNF,-86.702038,,,,1619 GALLATIN PIKE N & ALTA LOMA RD,N GALLATIN PIKE & ALTA LOMA RD NB,0,GALALTNF,
36.110451,,GRADRASN,-86.792803,,,,GRANNY WHITE PK & DRAUGHON AV,GRANNY WHITE PIKE & DRAUGHON AVE SB,0,GRADRASN,
36.080547,,HARHARWN,-86.722833,,,,,HARDING PL & HARDING MALL WB,0,HARHARWN,
36.106102,,ABBANEN,-86.816307,,,,,ABBOTT MARTIN RD & BANDYWOOD DR EB,0,ABBANEN,
36.124359,2,CHA720NF,-86.910299,,,,7166 CHARLOTTE PIKE,CHARLOTTE PIKE & 7201 CHARLOTTE PIK,0,CHA720NF,
36.20704,,ANDHIGSN,-86.605671,,,,ANDREW JACKSON PW & HIGHLAND VIEW DR,ANDREW JACKSON PKWY & HIGHLAND VIEW DR SB,0,ANDHIGSN,
36.204474,,MCGSCOWM,-86.731595,,,,,MCGAVOCK PIKE & SCOTT AVE WB,0,MCGSCOWM,
36.159047,1,8ABROSN,-86.782292,,,,105 ROSA L PARKS BLVD & BROADWAY AVE,8TH AVE S & BROADWAY AVE SB,0,8ABROSN,
36.187534,,CEC15AEN,-86.81149,,,,,CECILIA ST & 15TH AVE N EB,0,CEC15AEN,
36.201857,,LISEDINN,-86.761771,,,,LISCHEY AV & MARSHALL ST,LISCHEY AVE & EDITH AVE NB,0,LISEDINN,
36.173863,,OLDCE_SN,-86.602327,,,,,OLD HICKORY BLVD & CENTRAL PIKE  SB,0,OLDCE_SN,
36.107575,0,HBHS,-86.812719,,,,3817 HILLSBORO PIKE & GREEN HILLS VLG,HILLSBORO TRANSIT CENTER,0,HBHS,
36.158718,1,CXI17AVE,-86.79822,,,,1701 CHARLOTTE AVE & 17TH AVE,17TH AVE STATION INBOUND,0,CXI17AVE,
36.194859,,BAPVASWN,-86.779706,,,,BAPTIST WORLD CTR DR & WILLIS ST,BAPTIST WORLD CENTER DR & VASHTI ST WB,0,BAPVASWN,
36.241298,0,EAGDOVSN,-86.767984,,,,,EAGLEWOOD LN & DOVERSIDE DR SB,0,EAGDOVSN,
36.191002,0,PORCRESN,-86.728102,,,,103 CREIGHTON AVE & PORTER RD,PORTER RD & CREIGHTON AVE SB,0,PORCRESN,
36.190234,1,MCSHERM,-86.605609,,,,,HERMITAGE STATION,0,MCSHERM,
36.129522,0,MURMILEN,-86.714961,,,,,MURFREESBORO PIKE & MILLWOOD DR EB,0,MURMILEN,
36.195772,0,ATHFRESF,-86.799921,,,,,ATHENS WAY & FRENCH LANDING DR SB,0,ATHFRESF,
36.152024,,FAICLIWN,-86.76053,,,,,FAIN ST & CLAIBORNE ST WB,0,FAICLIWN,
36.187051,0,CLEMERWM,-86.76733,,,,,CLEVELAND ST & MERIDIAN ST WB,0,CLEMERWM,
36.142901,,RURCORNN,-86.856027,,,,,RURAL AVE AND CORBETT LN (BIG PICTURE H.S.),0,RURCORNN,
36.157269,1,CHA20AWN,-86.80345,,,,,CHARLOTTE AVE & 20TH AVE WB,0,CHA20AWN,
36.142204,,8ACENSN,-86.778845,,,,8TH AV S & CENTRAL ST,8TH AVE S & CENTRAL ST SB,0,8ACENSN,
36.159145,,CLI33AW,-86.824989,,,,CLIFTON AV & 33rd Ave North,CLIFTON AVE & 33RD AVE N WB,0,CLI33AW,
36.179616,,LEBDANNN,-86.64385,,,,LEBANON PK & DANYACREST AV,LEBANON PIKE & DANYACREST AVE NB,0,LEBDANNN,
36.20725,,JONNORNN,-86.757426,,,,,JONES AVE & NORTON AVE NB,0,JONNORNN,
36.214963,,DICDELNN,-86.763917,,,,STATE HWY 11 & DICKERSON PIKE,DICKERSON & DELLWAY DR NB,0,DICDELNN,
36.111099,0,HILGRANN,-86.811197,,,,,HILLSBORO PIKE & GRAYBAR LN NB,0,HILGRANN,
36.192831,,HAMHYDWN,-86.832144,,,,S HAMILTON RD & CLARKSVILLE HWY,S HAMILTON RD & N HYDES FERRY RD WB,0,HAMHYDWN,
36.213799,,DICDELNF,-86.764334,,,,DICKERSON PK & DELLWAY VILLA RD,DICKERSON PIKE & DELLWAY VILLA DR N,0,DICDELNF,
36.18378,0,DICGRASN,-86.773882,,,,750 DICKERSON PIKE,N DICKERSON PIKE & GRACE ST SB,0,DICGRASN,
36.169954,0,SHE19SEN,-86.737673,,,,,SHELBY AVE & S 19TH ST EB,0,SHE19SEN,
36.152355,0,8ADRESF,-86.779389,,,,553 8TH AVE S & DREXEL ST,8TH AVE S & DREXEL ST SB,0,8ADRESF,
36.160458,,32ABATNN,-86.824014,,,,32ND AV N & BATAVIA ST,32ND AVE N & BATAVIA ST NB,0,32ABATNN,
36.144995,2,ELMMASW_,-86.710874,,,,,ELM HILL PIKE & MASSMAN DR WB,0,ELMMASW_,
36.086817,,EZECONWN,-86.686874,,,,3240 EZELL PIKE,EZELL PIKE CONVENIENCE CTR WB,0,EZECONWN,
36.144372,,ELMMASWM,-86.71576,,,,,ELM HILL PIKE & MASSMAN DR WB,0,ELMMASWM,
36.110432,0,THKG,-86.724234,,,,,THOMPSON LN KROGER,0,THKG,
36.216258,,WHAWALEF,-86.822127,,,,W. HAMILTON & MALLARD DRIVE,W. HAMILTON AVE & MALLARD DR EB,0,WHAWALEF,
36.170063,,8ALOCSM,-86.789411,,,,8TH AV N & LOCKLAYER ST,8TH AVE N & LOCKLAYER ST SB,0,8ALOCSM,
36.102326,1,NXIANTCH,-86.740727,,,,NOLENSVILLE & ANTIOCH,ANTIOCH STATION INBOUND,0,NXIANTCH,
36.166025,,DRW39ANN,-86.835021,,,,DR WALTER S DAVIS BLVD & UNNAMED STREET,WALTER S DAVIS BLVD & 39TH AVE N NB,0,DRW39ANN,
36.16191,0,HER28AWM,-86.81808,,,,2732 HERMAN ST & 27TH AVE,HERMAN ST & 28TH AVE N WB,0,HER28AWM,
36.083421,0,LINWALWM,-86.703471,,,,4916 LINBAR DR,LINBAR DR & WALLACE RD WB,0,LINWALWM,
36.173464,0,MAIS6SEN,-86.763597,,,,,MAIN ST & S 6TH ST EB,0,MAIS6SEN,
35.7416,0,SHKG,-86.892874,,,,,SPRING HILL KROGER PARK N RIDE,0,SHKG,
36.143775,0,ELMARLWM,-86.733183,,,,1188 ELM HILL PIKE,ELM HILL PIKE & ARLINGTON AVE WB,0,ELMARLWM,
36.15712,0,CHA20AEF,-86.803218,,,,,CHARLOTTE AVE & 20TH AVE EB,0,CHA20AEF,
36.300827,1,GXORIVEN,-86.694508,,,,,RIVERGATE STATION OUTBOUND,0,GXORIVEN,
36.211858,,DICDONNF,-86.765017,,,,US HWY 31W & DICKERSON PIKE,DICKERSON PIKE & DONALD ST NB,0,DICDONNF,
36.138535,1,CXIANNEX,-86.88113,,,,6623 CHARLOTTE PIKE,ANNEX STATION INBOUND,0,CXIANNEX,
36.264437,1,GALOLDSN,-86.7115,,,,N GALLATIN PK & OLD HICKORY BV,N GALLATIN PIKE & OLD HICKORY BLVD,0,GALOLDSN,
36.109838,,THOSELWN,-86.731716,,,,,THOMPSON LN & SELENA DR WB,0,THOSELWN,
36.070333,,TODDOREN,-86.945514,,,,,TODD PREIS DR & DORAL COUNTRY DR  EB,0,TODDOREN,
36.149098,,CHALELWM,-86.863361,,,,CHARLOTTE PK & LELLYETT ST,CHARLOTTE PIKE & LELLYETT ST WB,0,CHALELWM,
36.16277,0,6AVCHUSN,-86.781552,,,,6TH AV N & UNKNOWN AL,6TH AVE N & CHURCH ST SB,0,6AVCHUSN,
36.156129,,HERMIDWF,-86.767343,,,,,HERMITAGE AVE & MIDDLETON ST WB,0,HERMIDWF,
36.211364,,STOBUEWF,-86.81844,,,,,STOKERS LN & BUENA VISTA PK WB,0,STOBUEWF,
36.211891,,OAKALLNN,-86.753488,,,,,OAKWOOD  AVE & ALLENWOOD DR NB,0,OAKALLNN,
36.146209,,31ABURNN,-86.816324,,,,,31ST AVE N & BURCH AVE NB,0,31ABURNN,
36.151926,0,ELMARWEF,-86.680505,,,,2522 ELM HILL PIKE & AIRWAYS CIR,ELM HILL PK & AIRWAYS CR EB,0,ELMARWEF,
36.158465,,CLI34AWF,-86.827484,,,,CLIFTON & 34 AVE,CLIFTON AVE & 34TH AVE N WB,0,CLI34AWF,
36.197812,0,MAIFREEF,-86.81663,,,,641 MAINSTREAM DR,MAINSTREAM DR & FREELAND STN RD EB,0,MAIFREEF,
36.198904,0,MAIFREEM,-86.814229,,,,601 MAINSTREAM DR,MAINSTREAM DR & FREELAND STN RD EB,0,MAIFREEM,
36.201372,,ANDRSQNN,-86.607401,,,,ANDREW JACKSON PW & RACHELS SQUARE DR,ANDREW JACKSON PKWY & RACHELS SQUARE DR NB,0,ANDRSQNN,
36.158245,0,28ATORNF,-86.818531,,,,671 28TH AVE & TORBETT ST,28TH AVE N & TORBETT ST NB,0,28ATORNF,
35.848414,,NHIEBUSN,-86.383297,,,,,N HIGHLAND AVE & E BURTON ST SB,0,NHIEBUSN,
36.156039,0,KOR6AVWN,-86.77717,,,,,KOREAN VETS BLVD & 6TH AVE WB,0,KOR6AVWN,
36.181218,0,EDTBUCNF,-86.824131,,,,1813 ED TEMPLE BLVD & BUCHANAN ST,ED TEMPLE BLVD & BUCHANAN ST NB,0,EDTBUCNF,
36.070268,,TODDORWN,-86.945138,,,,,TODD PREIS DR & DORAL COUNTRY DR WB,0,TODDORWN,
36.202232,0,LISEDISN,-86.761792,,,,,LISCHEY AVE & EDITH AVE SB,0,LISEDISN,
36.069474,0,COLBAUNF,-86.933429,,,,607 COLICE JEANNE RD & BAUGH RD,COLICE JEANNE RD & BAUGH RD NB,0,COLBAUNF,
36.142991,0,12AEDGNF,-86.78689,,,,1181 12TH AVE & EDGEHILL AVE,12TH AVE S & EDGEHILL AVE NB,0,12AEDGNF,
36.173512,0,16SFATSN,-86.742468,,,,190 16TH ST S & FATHERLAND ST,16TH ST & FATHERLAND ST SB,0,16SFATSN,
36.102419,0,LOASHASN,-86.808966,,,,4117 LONE OAK RD & SHACKLEFORD RD,LOAN OAK DR & SHACKLEFORD RD,0,LOASHASN,
36.273031,0,GALNESSN,-86.710283,,,,GALLATIN PIKE N & NESBITT LN,N GALLATIN PIKE & NESBITT LN SB,0,GALNESSN,
36.210228,,STOTUCWN,-86.823625,,,,,STOKERS LN & TUCKER RD WB,0,STOTUCWN,
36.1506,0,ELMWANEM,-86.693653,,,,ELM HILL PK & SANBORN DR,ELM HILL PIKE & WANDA DR EB,0,ELMWANEM,
36.204161,0,LISEDWNN,-86.761283,,,,,LISCHEY AVE & EDWIN ST NB,0,LISEDWNN,
36.173643,0,8AJEFNF,-86.791458,,,,,8TH AVE N & JEFFERSON ST NB,0,8AJEFNF,
36.170665,,JEF14AEN,-86.801738,,,,JEFFERSON ST & 14TH AV N,JEFFERSON ST & 14TH AVE N EB,0,JEF14AEN,
36.17435,0,2AVJUNNN,-86.782921,,,,997 2ND AVE & JACKSON ST,2ND AVE N & JUNIOR GILLIAM WAY NB,0,2AVJUNNN,
36.215271,,LEBANDWF,-86.598612,,,,,LEBANON PIKE & ANDREW JACKSON PKWY,0,LEBANDWF,
36.24887,1,GXIDUESN,-86.719915,,,,,DUE WEST STATION INBOUND,0,GXIDUESN,
36.215305,,LEBANDWM,-86.602305,,,,LEBANON & SHUTE CANE,LEBANON PIKE & ANDREW JACKSON PKWY,0,LEBANDWM,
36.106276,1,MXIDONEL,-86.672801,,,,,DONELSON/DELL STATION INBOUND,0,MXIDONEL,
36.166751,1,MCC4_24,-86.781412,,,MTAMCC,UNNAMED & 4TH AVE N,CENTRAL 4TH AVE - BAY 24,0,MCC4_24,
36.167286,0,4AMCCPLZ,-86.781334,,,,RAMP & 4TH AVE N,4TH AVE & MCC PLAZA,0,4AMCCPLZ,
36.166688,1,MCC4_21,-86.781614,,,MTAMCC,MUSIC CITY CENTRAL 4TH CIR & 4TH AVE N,CENTRAL 4TH AVE - BAY 21,0,MCC4_21,
36.166545,1,MCC4_20,-86.781895,,,MTAMCC,UNNAMED & 4TH AVE N,CENTRAL 4TH AVE - BAY 20,0,MCC4_20,
36.166786,1,MCC4_23,-86.781435,,,MTAMCC,UNNAMED & 4TH AVE N,CENTRAL 4TH AVE - BAY 23,0,MCC4_23,
36.166643,1,MCC4_22,-86.781659,,,MTAMCC,UNNAMED & 4TH AVE N,CENTRAL 4TH AVE - BAY 22,0,MCC4_22,
36.18823,,PORGRENN,-86.729414,,,,,PORTER RD & GREENWOOD AVE NB,0,PORGRENN,
36.182114,,DBTSEINN,-86.811986,,,,,DR DB TODD BLVD & SEIFIED ST NB,0,DBTSEINN,
36.15053,,MASMAPEN,-86.709321,,,,MASSMAN DR & MAPLELEAF DR,MASSMAN DR & MAPLE LEAF DR EB,0,MASMAPEN,
36.124904,0,ETHWIMWN,-86.71473,,,,,E THOMPSON LN & WIMPOLE WB,0,ETHWIMWN,
36.161347,0,28AHERSF,-86.819241,,,,903 28TH AVE & BATAVIA ST,28TH AVE N & HERMAN ST SB,0,28AHERSF,
36.215056,,LEBANDEN,-86.598446,,,,LEBANON PK,LEBANON PIKE & ANDREW JACKSON PKWY,0,LEBANDEN,
36.170521,,SHE16SWN,-86.74272,,,,,SHELBY AVE & S 16TH ST WB,0,SHE16SWN,
36.152308,0,ELMARWWF,-86.681416,,,,ELM HILL PK & AIRWAYS CR,ELM HILL PK & AIRWAYS CIR WB,0,ELMARWWF,
36.124468,0,ETHWIMEN,-86.715127,,,,,E THOMPSON LN & WIMPOLE EB,0,ETHWIMEN,
36.176823,,LEBMEDEF,-86.645222,,,,LEBANON RD & WELLINGTON SQ,LEBANON PIKE & MEDICAL DR EB,0,LEBMEDEF,
36.154615,,20ASTANF,-86.801666,,,,20TH AV N & STATE ST,20TH AVE N & STATE ST,0,20ASTANF,
36.147035,,ROYRACEN,-86.672372,,,,,ROYAL PKWY & RACHEL DR EB,0,ROYRACEN,
36.151357,,ELMHENWN,-86.671109,,,,ELM HILL PK & HENEY DR,ELM HILL PIKE & HENEY DR WB,0,ELMHENWN,
36.056148,,NOLAPRSN,-86.715911,,,,NOLENSVILLE & TUSCULUM,NOLENSVILLE PIKE & APRIL LN SB,0,NOLAPRSN,
36.166205,,HER14AEN,-86.798497,,,,HERMAN ST & 14TH AV N,HERMAN ST & 14TH AVE N EB,0,HER14AEN,
36.073828,0,H70HICEN,-86.926547,,,,,HWY 70 S & HICKS LN EB,0,H70HICEN,
36.213706,0,DICROCSF,-86.764598,,,,DICKERSON PK & ROCK ST,DICKERSON PIKE & ROCK ST SB,0,DICROCSF,
36.166593,0,DRDALBNF,-86.805387,,,,1005 DR DB TODD JR BLVD & ALBION ST,DR DB TODD JR BLVD & ALBION NB,0,DRDALBNF,
36.082487,2,H70HARWF,-86.958546,,,,USHY 70S & HARPETH VALLEY RD,HWY 70S & HARPETH VALLEY RD WB,0,H70HARWF,
36.134638,1,CXONVLWS,-86.888654,,,,6804 CHARLOTTE PIKE,NASHVILLE WEST STATION OUTBOUND,0,CXONVLWS,
36.161013,,TEN44AEN,-86.840794,,,,TENNESSEE & 44 AVE,TENNESSEE AVE & 44TH AVE N EB,0,TEN44AEN,
36.167729,0,JAM7AVEN,-86.78646,,,,,JAMES ROBERTSON PKWY & 7TH AVE N,0,JAM7AVEN,
